Community ID,New_inf1,New_inf2,New_inf3,New_inf4,New_inf5,New_inf6,New_inf7,New_inf8,New_inf9,New_inf10,New_inf11,New_inf12,New_inf13,New_inf14,New_inf15,New_inf16,New_inf17,New_inf18,New_inf19,New_inf20,New_inf21,New_inf22,New_inf23,New_inf24,New_inf25,New_inf26,New_inf27,New_inf28,New_inf29,New_inf30,New_inf31,New_inf32,New_inf33,New_inf34,New_inf35,New_inf36,New_inf37,New_inf38,New_inf39,New_inf40,New_inf41,New_inf42,New_inf43,New_inf44,New_inf45,New_inf46,New_inf47,New_inf48,New_inf49,New_inf50,New_inf51,New_inf52,New_inf53,New_inf54,New_inf55,New_inf56,New_inf57,New_inf58,New_inf59,New_inf60,New_inf61,New_inf62,New_inf63,New_inf64,New_inf65,New_inf66,New_inf67,New_inf68,New_inf69,New_inf70,New_inf71,New_inf72,New_inf73,New_inf74,New_inf75,New_inf76,New_inf77,New_inf78,New_inf79,New_inf80,New_inf81,New_inf82,New_inf83,New_inf84,New_inf85,New_inf86,New_inf87,New_inf88,New_inf89,New_inf90,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C48,C49,C50,C51,C52,C53,C54,C55,C56,C57,C58,C59,C60,C61,C62,C63,C64,C65,C66,C67,C68,C69,C70,C71,C72,C73,C74,C75,C76,C77,C78,C79,C80,C81,C82,C83,C84,C85,C86,C87,C88,C89,C90
10,5.675328925,2.139547414,2.878253799,2.479882117,1.767837542,8.193266273,3.965891239,1.765635515,1.319843196,3.005085471,2.556723347,1.319843196,2.730718636,7.208573834,2.903045374,13.22889593,5.836366066,1.733579573,4.506001393,0.909643345,5.269948287,1.476085453,2.958278522,5.059527814,2.773307455,1.019006021,8.193266273,27.70462834,1.227594876,7.039429027,33.54050866,3.195947648,31.75018895,33.25695885,40.82351653,61.62615319,9.230622982,12.59227292,8.231303042,29.76865484,21.04518781,22.14385823,26.46293775,18.65717311,57.71977721,7.974300157,22.01632175,9.13644478,9.786593467,6.852508348,44.17279123,9.519468438,5.238854698,23.99490697,68.12154901,21.66222042,18.34823121,4.38360594,20.35839827,16.43370234,12.28252843,43.23054717,8.623930463,2.22224464,3.15281328,11.94734035,29.40740943,10.35348699,8.210466317,5.768323158,5.227208756,7.572040444,6.958113872,19.33365984,6.865259905,11.38069296,4.913356862,9.670717237,3.283038033,6.336074857,9.2592579,10.53336952,29.13883581,2.831126219,2.198437492,4.941867526,3.931454209,3.688406151,3.715694707,8.539879054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,4,1,5,3,0,1,0,2,1,2,1,2,3,0,1,0,0,0,3,1,0,2,6,1,0,0,0,1,0,3,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11,3.36167193,1.300855933,2.210970511,1.609860173,1.130484776,5.834120426,2.276546358,1.176667048,0.83649686,1.841164433,1.509347909,0.83649686,1.74045359,4.24560341,1.852457151,7.399249039,3.222097323,1.226874229,2.661325959,0.573493448,3.121552507,0.905623961,1.885491389,2.963962927,1.686682901,0.629586408,5.834120426,13.75189073,0.924625933,4.936684157,33.9723047,2.129939745,14.57787901,34.24500748,240.4411679,262.0555255,5.470884742,8.021232583,4.923196538,73.47860887,14.5470306,16.52530577,46.43377183,11.28993877,32.711289,5.375687671,14.201241,5.719940884,5.999977848,4.264369236,24.91066171,5.714656115,4.056571517,14.06703432,265.5396778,17.29136392,11.62229747,2.912874403,16.3572207,9.685595444,9.427967027,259.6095325,4.838051327,1.382935334,1.974288261,6.858875191,14.5549134,6.571622173,4.623634667,3.398540881,3.15475131,4.719034369,4.152794436,11.66600222,4.402345455,7.203036231,2.848752996,5.451657886,2.06371132,3.97321679,6.435154012,6.052626582,14.8402871,1.775621394,1.380248506,3.145541251,3.018946805,2.252008008,2.281010775,5.34045778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,95,91,0,0,0,7,0,0,2,0,2,0,0,0,0,0,3,1,0,0,97,1,1,1,1,1,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,6.077517413,1.989524404,5.8470606,1.846411785,1.325867466,4.337610934,4.122343714,1.787368678,0.927881487,2.703164872,2.707059834,0.927881487,1.755581146,11.42163862,2.031245234,45.55587553,6.502329949,1.068256938,3.550513198,0.548245051,5.643409026,1.534795913,1.901879575,4.987920885,2.640691085,0.738231202,4.337610934,6.686185025,0.703100686,5.48408292,232.2862681,2.561648406,23.79771245,16.93097815,21.20469855,19.9698293,7.77028473,7.30760366,7.545571032,42.59612807,9.916899583,187.4588173,14.08943231,24.33956658,19.01429138,7.740484456,11.99581138,6.888245457,10.63482979,5.411073628,20.43445612,9.181275326,7.413380848,62.0718026,27.05987968,218.4501955,12.26463556,4.79051421,16.05398605,26.0665401,7.601978229,21.42654359,9.136224963,1.32216578,2.83810464,8.924128348,12.46677948,7.674854627,9.016028367,5.37779679,3.850353371,6.096832096,7.182535784,13.42011968,4.668044793,9.579748461,5.606640909,9.502749743,2.827868519,5.508745639,5.704139894,10.13259778,7.778941343,2.444803361,1.446485744,2.963278053,3.501711123,3.366345018,3.184170835,4.707578809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,3,1,1,1,0,0,0,4,0,93,1,2,0,0,0,0,1,0,1,0,0,9,2,99,1,0,1,2,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0.573874522,0.239752847,1.575462555,0.233505875,0.145169496,0.522670323,0.449284208,0.276318087,0.114898031,0.271547871,0.314044897,0.114898031,0.207948458,1.007938163,0.20865419,5.366163586,0.670838147,0.191653754,0.394350892,0.047445197,0.532883485,0.188638296,0.225277496,0.513302249,0.312114809,0.062483652,0.522670323,0.699157791,0.121425773,0.589918726,9.127370572,0.382456425,2.095480291,22.78420809,3.095875614,2.711409342,0.904836982,0.877857352,0.793817753,6.483281309,1.497198745,6.201525599,9.202255483,2.444608273,2.155975954,1.538821923,1.206961854,0.86138463,1.040458305,0.61016322,2.073244909,1.025001186,2.980528493,6.188237162,3.475873092,8.364063195,1.277529132,0.794118352,2.523402734,2.319362192,0.909360107,2.725629252,1.028975759,0.200182223,0.303607231,0.892949876,1.195887596,0.817513098,0.962451266,0.578386064,0.486843155,0.675842869,0.787188361,1.468826208,0.529554692,1.02788707,0.555816055,1.045103591,0.306671348,0.640391244,0.655205648,1.093755873,1.033150423,0.329673134,0.240177562,0.379067391,0.68236139,0.401454477,0.338735129,0.567553275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,1.091565303,0.344765229,0.461495995,0.382749498,0.266333933,1.290769868,0.713425428,0.285414054,0.191594796,0.544119568,0.436596354,0.191594796,0.403811876,1.362739958,0.43232017,3.249646825,1.0819163,0.222792406,0.911362854,0.123656164,1.013596353,0.252854855,0.437462866,0.930136086,0.475287109,0.150284762,1.290769868,2.808892458,0.141640282,1.294455209,5.582334992,0.472886208,8.527936694,3.701441246,3.668926661,4.390750862,1.591388284,1.858972058,1.378342718,3.827071924,2.999138306,4.467710937,2.688793382,3.409219827,6.8372209,1.216883513,3.438469137,1.401580319,1.699416173,1.08305345,7.088058114,1.659357128,0.77829221,5.309788042,5.702522392,4.398966641,3.014909782,0.670505768,3.048342719,3.319492346,1.82210942,4.046713943,1.548234669,0.295060259,0.523586693,2.018852649,4.779962402,1.744974109,1.4873272,0.992566406,0.782168089,1.320847097,1.246645604,3.191274429,1.035977738,1.876902443,0.901688291,1.799771536,0.521569168,1.044940633,1.484204793,1.963551706,3.002877978,0.442532532,0.293245461,0.703596434,0.631614148,0.616649529,0.616732652,1.227447701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0.058921618,0.023566403,0.051783807,0.028220825,0.019248545,0.097729571,0.047113481,0.024086261,0.01635674,0.036309448,0.039743656,0.01635674,0.036077276,0.08054376,0.031503776,0.114021407,0.062972692,0.02370602,0.047235509,0.010658606,0.054712931,0.017157068,0.039083716,0.063819801,0.029445419,0.010937118,0.097729571,0.466672764,0.017738022,0.090600024,0.554220066,0.047427689,0.158075615,160.7321944,0.270765817,0.285555928,0.098662339,0.167727601,0.091023594,0.29289503,0.399744057,0.198032274,0.908195605,0.210429134,1.87179763,0.121031442,0.286016471,0.123372139,0.111494285,0.084476279,0.783347382,0.126862463,0.119846772,0.240373778,0.341324851,0.228920977,0.222756468,0.053633517,0.419442368,0.179860378,0.142135156,0.260552526,0.095812123,0.033788279,0.034538188,0.183401207,0.622038706,0.125494757,0.099877516,0.070715545,0.064605635,0.085514183,0.079188666,0.318791993,0.084491782,0.143205051,0.05874627,0.097234444,0.035628672,0.074821086,0.108808447,0.100192501,0.488727986,0.035269513,0.03206732,0.073832501,0.083727583,0.038969559,0.042431353,0.121097791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0.589183496,0.200679306,0.463871917,0.304770396,0.207304951,0.789536321,0.372736917,0.182850217,0.178238554,0.294196199,0.261010832,0.178238554,0.328830635,0.562853927,0.355520229,0.944693424,0.474326923,0.492954047,0.455960792,0.083578384,0.54709896,0.132987872,0.356233188,0.43890181,0.261033232,0.076952992,0.789536321,1.318949455,0.400728352,0.737060628,17.91047437,0.41047414,1.322708489,26.15347629,4.060339156,4.28947981,1.06983633,1.101338125,0.760955322,5.246848751,3.617855252,2.259679481,25.51815831,1.624743193,3.399111893,1.067927954,1.689252671,1.031899023,0.990289287,0.730960382,3.018572028,1.094696458,1.087526037,2.205586553,4.74589386,2.476900052,1.583238669,0.428196934,2.03428306,1.369524084,2.291588543,4.019604031,0.697308078,0.388957895,0.337635223,1.049323838,1.486886681,1.079337461,0.716694124,0.508851989,0.564980667,0.803773457,0.674686306,1.436741125,0.77928578,1.024804732,0.50658684,0.842037073,0.36902434,0.711012288,0.918178113,0.925766863,1.734259137,0.305006808,0.372829546,0.725818753,2.799319836,0.359531541,0.405566601,0.941085069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1.784833507,0.545370584,0.85827596,0.488174636,0.337386707,1.126111126,1.171758884,0.431703612,0.234675145,0.795274908,0.740679015,0.234675145,0.448548702,3.449475555,0.532242934,139.8973939,1.826316873,0.248060535,0.997262437,0.139293958,1.6573454,0.399089604,0.48592776,1.429857453,0.718225411,0.192324713,1.126111126,1.54459889,0.151414305,1.470296459,10.93380414,0.631060352,5.532324399,2.731166911,2.986988984,3.143719473,2.169539339,1.87563819,2.096986851,5.063490681,2.543198892,9.686779949,1.897801508,7.886398104,4.733229662,1.603616838,3.269578438,1.795176922,3.054422538,1.43046879,5.275449084,2.637918342,1.182694643,29.24805679,5.180679602,10.10426529,3.39524454,1.007704532,3.59502909,8.593667841,2.03944578,3.879674015,2.474298399,0.343296312,0.755579654,2.728026463,3.088920972,2.19241735,2.514090245,1.533012491,1.020403623,1.764960916,2.014276973,3.806653422,1.222601276,2.733158118,1.662426514,2.718429581,0.747182366,1.483982994,1.500049667,2.893896585,1.756881615,0.62278359,0.355795603,0.753608844,0.95836772,0.90675545,0.864902325,1.244755021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18,1.803045303,0.594119062,0.884574406,0.623896096,0.444866476,1.992234916,1.201896909,0.479154248,0.309217861,0.844149891,0.765933654,0.309217861,0.646461011,3.064861046,0.674011525,11.05626334,1.882837216,0.370802606,1.200104984,0.217190512,1.674256353,0.45448062,0.700332762,1.513302402,0.800143701,0.266168222,1.992234916,3.856164449,0.264473953,1.965981766,11.26308365,0.77220442,132.9907929,5.526388779,5.846136225,6.720399779,2.565754534,2.801149596,2.300124646,6.438560231,4.518135341,9.193031232,3.737608874,7.43894003,9.894060976,2.039078214,4.9836706,2.290817833,3.119874173,1.771948507,13.67373669,2.741207974,1.386894087,15.63041692,8.784915923,9.537156823,4.663897484,1.160772159,5.156804637,7.543292722,2.892399732,6.509840702,2.618182857,0.477529562,0.866042517,4.023805824,10.52406002,2.611999068,2.594061323,1.642417366,1.304005882,2.083908106,2.096495771,5.441373891,1.664849317,3.421682874,1.59322027,2.842901876,0.854254448,1.727124557,2.325700813,3.082786064,4.179730936,0.746805269,0.479820062,1.129544495,1.057252528,1.026750603,0.993385445,1.915429316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,76,2,2,0,0,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,3,1,2,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0.143679676,0.044334082,0.081958473,0.080681603,0.055515378,0.150081525,0.078333351,0.028438282,0.051543124,0.063683689,0.042868238,0.051543124,0.092277774,0.147527756,0.068147959,0.164576805,0.106198267,0.160814899,0.070847565,0.049500178,0.133416842,0.024988509,0.099967588,0.090672535,0.058433903,0.018950227,0.150081525,0.317168896,0.14671334,0.146730965,4.205774209,0.125437243,0.268689072,4.017339772,0.851797714,0.867602513,0.286651364,0.295974133,0.19750167,1.35217787,0.715249813,0.374210463,5.622436122,0.337855494,0.822301255,0.260453942,0.35949033,0.23755324,0.21386967,0.190111156,0.708261452,0.191055933,0.308038498,0.438037847,0.956403353,0.359641946,0.329675309,0.10538077,0.380676554,0.276477596,0.342183932,0.807411572,0.151798898,0.108468074,0.103624448,0.252245639,0.332830647,0.22656503,0.146004488,0.102192363,0.147846977,0.20018276,0.148144141,0.286324019,0.178821679,0.220784416,0.101487887,0.160790937,0.089012683,0.166869751,0.171994759,0.183669588,0.474113009,0.069588317,0.108280962,0.18411125,0.432097058,0.083401655,0.083932892,0.235274809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,4.478932853,19.6056007,1.587903328,3.604401695,3.120456005,2.264741559,4.458262999,4.671546807,1.455060335,4.688615222,7.142958871,1.455060335,2.199133052,3.099257871,3.52230258,1.375706104,4.284343673,0.854656324,3.56098963,0.904968144,4.159009078,6.904418237,2.38239414,11.39957476,20.55374707,1.679008865,2.264741559,1.25968615,0.585160544,3.005435999,3.564826351,5.521985102,6.025507495,4.920461819,6.43775025,9.900040596,8.647122619,8.769042188,14.04359008,11.28678743,3.968678184,9.880338896,2.464585583,42.02437581,10.11289393,5.587859875,10.58181729,13.21581339,10.58152621,13.2021988,9.482399013,17.44641667,3.393718848,6.206529504,15.2199352,5.4567649,12.47024485,5.724155893,21.3886949,8.148659625,8.538717515,6.616675442,219.6089524,1.720882744,8.779975818,4.060677973,5.739499036,8.588195627,10.9170912,24.44223239,22.68824144,7.959440053,14.25640971,5.270438987,6.561128577,7.745254062,8.434968409,11.47058125,8.533665697,15.31589913,10.11078191,16.29162154,2.032764174,7.711771016,1.459868837,2.728206282,15.79972405,22.20542193,8.908335745,3.623438131,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,5,1,0,0,2,2,1,1,0,0,0,1,0,1,1,1,1,1,0,101,0,0,0,0,0,2,1,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,2,0,0
21,1.29287273,2.849099166,0.709588345,1.096855187,1.007361556,0.675174212,1.209039463,4.53265894,0.436139877,1.236260519,1.748563415,0.436139877,0.718937479,0.873728764,0.950307166,0.456370476,1.252525808,0.32855241,1.000444853,0.448662753,1.200524678,5.282433234,0.778848936,3.700022706,4.134740558,0.75491229,0.675174212,0.428917993,0.181483668,0.813266598,1.155910388,5.69310679,4.603913725,1.772400455,2.372574189,3.019698891,3.077602608,6.404602752,4.261476332,3.352043467,1.257055554,3.075096236,0.838831764,13.2726462,2.939750608,1.950348068,3.322940802,5.205460266,5.746223928,4.030648113,2.905154753,5.655352996,1.296660637,1.997692407,4.531428885,4.315037111,3.933347315,2.919127683,6.321929037,2.708943675,2.482708446,1.970780062,6.333888364,0.532640465,2.198841216,1.24911903,5.351485496,2.521071074,2.876191836,6.278827575,4.678083535,2.443631865,3.784671322,1.68773148,1.992912551,5.119449851,4.384069845,3.434061065,2.155060238,4.278759123,2.171666482,4.614519885,0.743010107,15.27762872,0.499592574,0.869777,5.086860104,4.69278134,2.118152746,1.067929922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22,3.27961035,8.648604632,1.056936369,2.640311224,2.211121233,1.694818862,3.291859763,2.788413902,1.080242938,4.131306035,3.783088108,1.080242938,1.723423411,2.07132311,2.957665844,1.0053424,3.087224607,0.608566478,2.847293142,0.644899233,3.045352468,3.136512907,1.867042028,7.916843329,178.6600008,1.136983016,1.694818862,0.91323656,0.408075478,2.329265857,2.586180487,3.471899938,3.9023578,3.133288663,4.664448618,7.597817598,6.530349738,5.653977989,9.814576919,8.914090474,2.882721709,7.945802599,1.789203994,13.6480692,6.823340914,4.125956709,8.403358628,7.144081375,7.021291127,8.101724668,7.10034793,14.39527488,2.368164717,4.661553328,10.49186786,3.403668684,10.68835652,3.712007736,31.49014232,5.882888302,6.713271742,5.234848054,13.95091685,1.260061048,8.213801464,2.966061394,3.584630475,6.999342562,6.600092136,17.79435439,191.9133458,6.491188231,17.17287139,3.523052007,5.116104497,4.833713008,6.167719034,7.960648942,5.708081773,9.211344291,11.26659291,18.01915289,1.493992489,4.431254539,1.080044417,2.06244011,7.672657444,167.9095992,8.472392858,2.743306548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,102,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,2,0,0,0,0,1,0,4,0,1,0,1,0,0,0,0,1,0,2,117,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,1,91,0,0
23,4.86416377,2.275561118,0.902238321,1.474554522,1.11949859,1.447100862,7.981543391,1.691611249,0.629744834,2.896231782,3.961793638,0.629744834,1.039794171,1.964382381,1.539306949,0.980063805,3.267706065,0.500288624,3.819912579,0.365429814,4.516723501,2.025034799,1.126443685,14.5388867,3.609684344,0.590300292,1.447100862,0.755186611,0.306585832,2.479287017,2.217950566,2.066568809,2.484588511,1.962623627,3.625882805,178.2120566,14.66145442,3.652175483,13.00495129,9.508415574,2.305452385,7.325466059,1.358626666,6.901337945,4.309391254,2.814825754,5.871383368,5.942012035,5.671973855,6.460536741,5.633892645,168.1504471,1.674786752,5.278125158,32.14719337,2.302765843,6.248889595,2.390758026,8.788539926,6.126750701,4.101277088,8.606098246,5.587747707,0.790587141,2.760078879,2.099495289,2.429849604,5.97000259,6.946514443,7.017429447,4.265519784,5.835843987,11.45108548,3.09419375,2.999784664,4.240876918,7.499614101,16.76773301,2.449376295,7.744334944,3.320872898,19.65915954,1.160523379,2.608809698,0.744856145,1.487347087,4.535330175,4.286617025,3.017766406,2.097606065,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,95,3,0,2,1,0,0,0,0,0,0,0,1,0,1,0,87,0,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0
24,181.4855778,0.831340315,0.518138615,0.656695567,0.473485343,1.057840306,9.883938498,0.543003568,0.286362431,1.236160443,1.234700864,0.286362431,0.535905152,1.843610023,0.750554904,0.73169958,6.009066551,0.313533556,2.065320267,0.186295484,168.5223222,0.553271331,0.580563915,2.19747017,1.1401755,0.250665523,1.057840306,0.540743894,0.205759155,3.001335366,1.576078149,0.76414213,1.159365469,1.082525721,1.858951989,3.756827427,5.640546372,1.698628076,4.267952726,5.863204451,1.797286793,3.387967753,0.811601967,3.749714137,2.736383898,1.544451713,3.159759739,2.22788884,7.931057355,2.020893327,3.538764938,4.906170089,0.925793467,6.499961959,7.81699335,1.293949086,3.409454882,1.080889721,3.35279681,7.573019503,2.851923015,5.669165209,3.257956395,0.383795641,1.085235294,1.393897963,1.173776622,4.150237815,7.155574495,2.154344484,1.453818185,2.908098081,11.69651404,2.213270247,1.541745555,2.767204322,3.160396923,6.64843376,1.000938579,2.17640052,1.763488296,7.341621914,0.753651187,0.891408198,0.367031166,0.837412794,1.298080648,1.418616054,1.283533138,1.354896768,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25,3.74545937,2.549247196,4.103164113,1.455069247,1.205268627,1.609408242,3.978323927,7.291536632,0.659555316,1.93805274,6.489987203,0.659555316,1.088544939,3.196253299,1.317870847,2.005059505,4.05163527,0.875710966,2.076867367,0.402245131,3.477926558,5.841363328,1.179257017,6.492276253,3.603989383,0.912784905,1.609408242,1.494287233,0.593464649,2.378402318,4.276522793,6.283215756,7.720905492,4.104768876,9.660082171,6.667117437,5.73471441,10.32886497,9.013829237,6.26781528,3.19906044,5.984368577,2.608731367,9.653781139,5.920238698,5.432343961,5.953742199,35.35489361,6.810714696,6.802378745,6.349065424,8.517926118,4.510585659,5.961755886,19.85572324,7.343984425,6.158749255,8.173662712,11.76002616,7.253737126,3.901152269,4.669597078,10.48716404,0.880949522,2.580785853,2.75190074,6.619188857,4.339117815,10.07805196,6.333527673,4.486793028,4.133175323,7.230055277,7.492361635,2.993875463,22.98928268,5.403686366,13.25549239,2.513788919,7.588758784,3.200011459,8.132675734,2.191492811,7.688504987,1.548475911,1.742106034,6.10985755,4.382636252,2.702228515,2.411485909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26,5.007973883,6.999611876,1.983182898,3.06358689,2.452018348,2.415378252,5.016289165,8.333024313,1.269469152,4.952512666,10.18858968,1.269469152,2.283685585,3.209273636,3.007302532,1.649942931,4.804003928,0.986199537,3.93492162,0.83200818,4.650261463,33.33412389,2.473992718,15.35100374,13.05460607,1.436305301,2.415378252,1.479190494,0.596947896,3.324478575,3.929933238,9.221983954,8.345227851,4.488821978,7.449100562,11.7376534,9.771898708,12.83156326,15.06710884,10.94787858,4.299802731,10.70510403,2.749166817,24.71158037,8.617954249,5.731660705,10.96086332,33.09750175,10.20663981,17.56647929,10.23108864,19.92871405,3.422010391,6.941021286,18.11178705,5.721546745,13.74283793,5.923456356,24.66768854,8.58470207,7.714094805,7.487683474,25.71155574,1.673882312,5.88990603,3.967235601,10.13655633,9.280440509,14.2648372,21.17097068,14.71914452,8.684998285,12.54301695,5.745341066,6.418743922,15.25891754,9.247130198,13.61418365,5.525929095,21.54712887,6.675705846,15.87939625,2.345121629,18.47518282,1.607950819,2.794956568,30.47261333,14.28610765,6.154299564,3.750208613,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27,0.905363885,3.393987479,0.25316099,0.771152669,0.607608987,0.474650033,0.847376099,0.823510807,0.269147968,1.015802395,1.054975474,0.269147968,0.45333782,0.628606839,0.758608408,0.244725778,0.882712763,0.155588681,0.701303044,0.173867869,0.840695036,1.061486592,0.491115972,2.244189571,3.976747994,0.324663231,0.474650033,0.220925832,0.09543585,0.583799212,0.642859543,0.9292884,1.092213632,1.106043738,1.308097778,1.91567017,1.84644744,1.630590593,2.607933173,2.690566629,0.775184132,2.307541254,0.422452722,16.33468536,2.32497107,1.16225616,2.282776735,2.042275104,2.589529651,2.378801907,1.995369398,3.944749712,0.581921546,1.214246537,3.069249531,1.19640349,3.003083165,1.167203248,4.095905227,1.676288456,2.016443952,1.49322004,7.470345826,0.356418517,2.156129165,0.85403134,0.994073012,1.821575238,1.862332846,6.736059625,4.375853603,1.698204412,3.39314064,0.934278882,1.454695278,1.381881685,1.943898881,2.248747129,1.962769497,2.719761548,2.233609265,3.897638656,0.361523905,1.354771989,0.31307186,0.535241941,2.702372858,4.537552222,2.151237634,0.691552464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
