Community ID,hci0,hci1,hci2,hci3,hci4,hci5,hci6,hci7,hci8,hci9,hci10,hci11,hci12,hci13,hci14,hci15,hci16,hci17,hci18,hci19,hci20,hci21,hci22,hci23,hci24,hci25,hci26,hci27,hci28,hci29,hci30,hci31,hci32,hci33,hci34,hci35,hci36,hci37,hci38,hci39,hci40,hci41,hci42,hci43,hci44,hci45,hci46,hci47,hci48,hci49
213,53,60.35079579,69.15591412,79.77909375,92.69394926,108.5229826,128.0925828,152.511479,183.2840485,222.4761357,272.961148,338.7907902,425.76254,542.3032031,700.8699397,920.2157698,1229.130927,1672.763302,2323.560822,3300.725174,4805.808544,7189.925526,11085.08455,17670.6313,29236.60603,50430.47832,91159.3707,173737.6188,351635.9511,762283.9884,1788237.215,4596402.286,13143022.16,42599981.26,160232800.7,720493129.5,4023847505,29342030356,2.99E+11,4.64E+12,1.25E+14,7.06E+15,1.09E+18,7.17E+20,4.10E+24,7.50E+29,5.90E+37,8.58E+50,1.83E+77,1.83E+156
214,40,44.73337814,50.29512208,56.87111242,64.69805669,74.07992599,85.41055476,99.20504571,116.1439036,137.1358011,163.4079799,196.6382234,239.1503079,294.207943,366.4641549,462.6605226,592.7359655,771.6211456,1022.206977,1380.373659,1903.733115,2687.259179,3892.10062,5800.505217,8924.441804,14229.31478,23615.88944,41011.64086,74984.11844,145404.2918,301685.6002,676908.2713,1664024.931,4554412.987,14160618.51,51306583.24,223835970.3,1227310000,8954647980,93979657575,1.58E+12,5.00E+13,3.76E+15,9.74E+17,1.62E+21,5.22E+25,3.05E+32,5.82E+43,2.14E+66,1.09E+134
215,45,50.51829908,57.03345135,64.77612471,74.04197324,85.21327549,98.78892234,115.4264365,136.0015426,161.6936722,194.110322,235.4704776,288.8792378,358.7456138,451.4291258,576.2590446,747.1730646,985.4084878,1324.024576,1815.693259,2546.487133,3661.008201,5409.676241,8240.896025,12987.75883,21262.68079,36331.83476,65157.08688,123452.5104,249060.6386,540082.6418,1273231.583,3308921.609,9644015.061,32206728.4,126637929.1,607148093.6,3715319107,30842083049,3.77E+11,7.65E+12,3.04E+14,3.04E+16,1.14E+19,3.10E+22,2.01E+27,3.34E+34,3.66E+46,4.44E+70,8.24E+142
216,61,71.05099627,83.37737732,98.62127471,117.6417694,141.6005228,172.0862487,211.2980358,262.3191301,329.5319171,419.2569162,540.7533865,707.8145596,941.3601742,1273.737432,1756.015699,2470.65677,3554.09433,5238.105252,7927.928595,12354.67973,19883.51882,33161.53608,57539.44807,104342.0071,198793.9937,400375.1537,858586.2426,1977225.767,4939599.521,13551248.1,41430593.29,143728235.2,578506054.2,2777798527,16482557112,1.26E+11,1.33E+12,2.08E+13,5.38E+14,2.67E+16,3.17E+18,1.25E+21,2.73E+24,7.75E+28,1.34E+35,3.07E+44,1.24E+60,2.03E+91,9.18E+184
217,44,49.48296692,55.96546844,63.68022224,72.9258045,84.08865308,97.67358341,114.3465786,134.9954955,160.8172593,193.4447677,235.1341919,289.0455869,359.6700605,453.4912654,580.0287019,753.5159649,995.6582623,1340.268297,1841.255702,2586.771492,3724.993463,5512.659879,8409.674626,13270.75064,21750.45691,37200.5183,66764.3923,126561.3878,255390.5382,553757.4944,1304863.387,3388078.62,9860792.497,32864235.72,128868730.1,615605280.4,3749368314,30936774433,3.76E+11,7.54E+12,2.95E+14,2.91E+16,1.07E+19,2.81E+22,1.74E+27,2.70E+34,2.63E+46,2.52E+70,2.29E+142
218,35,38.87213673,43.40769723,48.75458325,55.10117738,62.68950753,71.83339122,82.94371835,96.5640917,113.421691,134.5008197,161.1507444,195.246184,239.4299859,297.4863758,374.9256202,479.9180095,624.8177698,828.7069727,1121.748483,1552.837029,2203.445993,3213.499364,4831.430857,7514.834686,12141.59879,20474.08916,36234.44014,67745.48298,134857.8894,288524.2879,671006.7647,1720013.85,4943503.053,16275354.36,63065361.91,297817349.5,1793893615,14645855239,1.76E+11,3.50E+12,1.36E+14,1.33E+16,4.84E+18,1.27E+22,7.86E+26,1.22E+34,1.20E+46,1.20E+70,1.23E+142
219,28,30.72337817,33.86022598,37.492706,41.72312378,46.67981727,52.52505508,59.46573035,67.76798723,77.77744218,89.94746068,104.8791811,123.3789026,146.5415131,175.8735753,213.4778129,262.3343538,326.7373696,412.9864291,530.5046687,693.6893994,925.0525128,1260.696911,1760.15558,2524.656231,3732.269676,5708.295971,9072.586259,15063.48642,26290.67878,48597.51073,96006.5093,204962.7196,479381.8209,1249543.044,3709326.413,12894733.16,54440794.12,293039039.1,2148716937,23547988239,4.41E+11,1.73E+13,1.93E+15,1.05E+18,7.13E+21,4.02E+27,1.56E+37,2.40E+56,8.99E+113
220,24,26.18768581,28.69182644,31.57267169,34.90467464,38.78049497,43.31632066,48.65900796,54.99575404,62.56733636,71.68643326,82.76327199,96.34198218,113.1528077,134.1881608,160.8150916,194.9443271,239.2888003,297.76654,376.1413991,483.0646628,631.8092378,843.2329508,1150.987937,1610.968188,2319.040428,3445.604699,5305.8489,8509.409873,14296.37685,25337.65013,47773.84096,96823.80564,213639.5695,521449.7565,1436626.373,4585112.544,17537731.04,84114294.32,538073470.6,5005080105,76696562337,2.33E+12,1.89E+14,6.69E+16,2.49E+20,5.68E+25,4.89E+34,3.69E+52,1.64E+106
221,30,32.8222336,36.06810294,39.82140384,44.18643956,49.29401622,55.30948526,62.44363621,70.96760116,81.23347047,93.70313761,108.9891548,127.913359,151.5921764,181.5626042,219.9712558,269.8629282,335.6292676,423.7203281,543.797529,710.6457368,947.4253876,1291.358134,1803.970679,2590.170647,3835.084772,5878.117255,9368.633673,15609.96048,27363.20095,50847.85154,101091.2448,217455.5911,513182.1469,1351915.988,4063925.036,14339184.02,61620207.03,338784219.2,2548468471,28814195289,5.61E+11,2.30E+13,2.75E+15,1.63E+18,1.24E+22,8.39E+27,4.40E+37,1.23E+57,2.79E+115
222,37,41.04048903,45.74727598,51.26260728,57.76594092,65.48550224,74.71401201,85.83031245,99.32942596,115.8648164,136.3085344,161.8379318,194.0624207,235.2115231,288.4182832,358.1536874,450.9047551,576.2538731,748.6334131,990.2439198,1336.028995,1842.387526,2602.884905,3777.509588,5649.106187,8736.538261,14031.56919,23518.97193,41381.08321,76959.7438,152549.6424,325545.0328,757180.5375,1948800.751,5656572.279,18966694.53,75770034,375502646.6,2436279254,22270648412,3.18E+11,8.22E+12,4.81E+14,9.04E+16,9.79E+19,1.74E+24,4.17E+30,1.80E+41,3.40E+62,2.36E+126
223,32,35.46609559,39.50772016,44.2487683,49.84583163,56.49844428,64.46306121,74.07232729,85.76193199,100.1084733,117.883507,140.1317204,168.2855925,204.3361041,251.0909959,312.5722315,394.6390709,505.9843767,659.7621744,876.3086614,1187.806863,1646.504496,2339.62897,3417.353419,5147.142964,8023.61169,13000.49368,22004.81242,39140.02025,73678.03321,148029.9831,320709.281,758697.3877,1990428.518,5904079.041,20292393.13,83402616.5,427162379.4,2880326217,27559622979,4.16E+11,1.15E+13,7.32E+14,1.53E+17,1.92E+20,4.17E+24,1.35E+31,9.65E+41,5.00E+63,7.13E+128
224,46,51.66429978,58.35494833,66.31032807,75.83624554,87.32847178,101.3040156,118.4449972,139.6609253,166.1782091,199.6705294,242.4514252,297.7631004,370.2165564,466.4739994,596.3266297,774.4310566,1023.167352,1377.453259,1893.058871,2661.36227,3836.321067,5685.389715,8689.099673,13743.5246,22589.95833,38771.14507,69874.86194,133118.7202,270208.4364,589959.7796,1401518.354,3673881.316,10812653.35,36511785.32,145395043.1,707309563,4402059975,37274537507,4.67E+11,9.74E+12,4.00E+14,4.18E+16,1.66E+19,4.86E+22,3.50E+27,6.79E+34,9.64E+46,1.97E+71,1.73E+144
225,36,40.12801551,44.96367938,50.6632168,57.42498305,65.50292169,75.22501324,87.01883179,101.4473443,119.2596535,141.46383,169.4328568,205.0609472,250.9977274,311.0048194,390.5083585,497.4713024,643.798687,847.6512698,1137.345526,1558.097761,2184.014948,3140.070097,4643.734275,7086.774125,11202.55186,18423.761,31686.14452,57336.78877,109955.3286,225420.295,499266.8295,1210095.002,3261000.349,9966631.366,35426833.72,151266432.5,809354044.2,5741153905,58304825123,9.44E+11,2.85E+13,2.02E+15,4.85E+17,7.29E+20,2.05E+25,9.77E+31,1.33E+43,2.47E+65,1.63E+132
226,45,50.52849132,57.06204595,64.83474299,74.14701397,85.38786417,99.06571577,115.8516946,136.641099,162.6417819,195.5029264,237.5053426,291.8469402,363.0779248,457.7757638,585.6115307,761.0683402,1006.270467,1355.749771,1864.679136,2623.485557,3784.562575,5612.697985,8583.68829,13584.80664,22340.12827,38356.71185,69143.45665,131730.6348,267341.919,583436.848,1384944.342,3626190.985,10654784.61,35899119.45,142539705.3,690811167.3,4278658387,36006846115,4.48E+11,9.24E+12,3.75E+14,3.85E+16,1.49E+19,4.24E+22,2.91E+27,5.27E+34,6.63E+46,1.06E+71,4.50E+143
227,36,39.78084912,44.16211291,49.26736149,55.251367,62.309466,70.69019034,80.71247521,92.78934588,107.4608819,125.4406288,147.6817581,175.4726272,210.576764,255.4410322,313.5102186,389.7107403,491.2083623,628.6191967,817.9875721,1084.093196,1466.124008,2027.681529,2874.972683,4191.009054,6302.306348,9814.366239,15899.57987,26940.64928,48052.17796,90916.10098,184176.5349,404049.771,973523.05,2621789.712,8069626.343,29210398.01,129091366.8,732141900.9,5703893137,67139926771,1.37E+12,5.96E+13,7.64E+15,4.95E+18,4.29E+22,3.49E+28,2.48E+38,1.27E+58,1.72E+117
228,42,46.60092612,51.96031505,58.24045801,65.64629244,74.43872744,84.95281653,97.62280008,113.0169967,131.8869891,155.2378295,184.4295826,221.3262847,268.517786,329.655518,409.9695807,517.0800381,662.2956248,862.7382225,1144.900616,1550.758033,2148.56132,3052.482864,4459.579562,6721.912449,10493.02044,17038.92028,28931.89639,51686.18142,97861.45144,198106.9243,433361.6648,1037765.807,2764428.322,8357278.52,29409708.54,124462611.1,661024458.6,4663370019,47220068483,7.65E+11,2.32E+13,1.66E+15,4.08E+17,6.34E+20,1.89E+25,9.86E+31,1.59E+43,4.23E+65,8.60E+132
229,44,49.152316,55.21163964,62.38441927,70.93460328,81.20262826,93.63169017,108.8044966,127.4952883,150.7443973,179.9665298,217.1102651,264.8965597,327.1811767,409.5150103,520.0265255,670.8394005,880.3992825,1177.382042,1607.42497,2245.039467,3215.327131,4734.86712,7191.473924,11305.95383,18474.56258,31529.38075,56518.51109,107128.5409,216429.1393,470509.9432,1113478.96,2909284.312,8539899.506,28783548.3,114510391.1,557135262.8,3472452407,29493729630,3.71E+11,7.80E+12,3.24E+14,3.45E+16,1.40E+19,4.23E+22,3.20E+27,6.70E+34,1.09E+47,2.91E+71,5.84E+144
230,27,29.62209552,32.64110749,36.13562368,40.20342697,44.9670867,50.58145,57.24377453,65.20757288,74.80173111,86.45721178,100.744803,118.429173,140.5473407,168.5242758,204.3458879,250.8222978,311.9958348,393.7857977,505.0291175,659.1988876,877.3137381,1192.998471,1661.551185,2376.725125,3502.920158,5339.423547,8454.360587,13978.01966,24281.44974,44646.76241,87678.26661,185928.9534,431561.4296,1115160.74,3277570.043,11263382.87,46919890.44,248603636,1788987141,19166238610,3.49E+11,1.32E+13,1.41E+15,7.22E+17,4.50E+21,2.24E+27,7.03E+36,7.07E+55,7.39E+112
231,43,47.91659643,53.66997236,60.44331595,68.46878308,78.0429998,89.54826133,103.4818227,120.4968165,141.4600827,167.5349183,200.3010548,241.9310719,295.4537114,365.1532514,457.1857504,580.5476428,748.6287106,981.7559557,1311.458391,1787.799006,2492.329175,3561.669915,5231.861411,7924.814786,12423.62474,20243.96727,34460.08917,61644.33236,116707.8664,235844.754,513968.7919,1223176.588,3228678.708,9637631.575,33342573.73,137985718.6,711902606.3,4838216063,46693401638,7.11E+11,1.99E+13,1.28E+15,2.73E+17,3.48E+20,7.78E+24,2.62E+31,2.00E+42,1.17E+64,2.42E+129
232,40,44.5290981,49.82548913,56.05665372,63.43474252,72.23069302,82.79352609,95.57699738,111.1768128,130.3832038,154.2561271,184.2342479,222.2951173,271.1941457,334.826892,418.7878223,531.2481301,684.3624661,896.572086,1196.464036,1629.402196,2269.236666,3239.606161,4753.977094,7193.642792,11265.78867,18338.11255,31182.45791,55719.54516,105369.7597,212676.2249,462886.8651,1100101.17,2899498.846,8640898.039,29839857.89,123235905.4,634302597,4298949399,41353188592,6.27E+11,1.74E+13,1.12E+15,2.36E+17,2.98E+20,6.56E+24,2.16E+31,1.58E+42,8.54E+63,1.38E+129
233,60,68.79810617,79.42623355,92.36416435,108.2432713,127.9027227,152.4697119,183.4754014,223.0246841,274.048225,340.6822313,428.8497748,547.1657258,708.371021,931.6501309,1246.453871,1698.947308,2363.14956,3360.685277,4896.803222,7328.095556,11294.12475,17982.74142,29686.6334,51023.15152,91740.71032,173532.2656,347599.9963,743084.5141,1711103.586,4291595.523,11882451.68,36921245.21,131385494.2,549213946.4,2784968928,17853959834,1.53E+11,1.87E+12,3.64E+13,1.28E+15,1.00E+17,2.33E+19,2.59E+22,3.00E+26,1.47E+32,5.08E+40,8.75E+54,2.63E+83,7.30E+168
234,56,63.93425923,73.46557155,85.00001825,99.0683293,116.3708409,137.8411654,164.737447,198.7748238,242.3203128,298.6836707,372.5581793,470.6996086,602.9904422,784.1394053,1036.450469,1394.432607,1912.654309,2679.466976,3841.643165,5649.936428,8546.082044,13334.8754,21537.89388,36152.08718,63354.63124,116538.672,226436.0584,468208.6546,1039446.049,2504109.277,6631105.93,19608082.22,66015187.74,259278123.1,1225092632,7245026078,56474704254,6.22E+11,1.06E+13,3.21E+14,2.08E+16,3.83E+18,3.15E+21,2.44E+25,6.83E+30,1.02E+39,4.34E+52,7.94E+79,5.03E+161
235,25,27.4176067,30.20035818,33.42031991,37.16709236,41.55289733,46.71938489,52.84682937,60.1666773,68.97885153,79.67588377,92.77697507,108.9766838,129.2154752,154.7834426,187.4751874,229.8249788,285.4702695,359.7245951,460.499518,599.8222229,796.395757,1080.035442,1499.584587,2137.498715,3137.682104,4760.733564,7498.445062,12322.85387,21258.13665,38776.61299,75451.28111,158301.6999,362907.0786,924286.7672,2670868.37,8996525.387,36595565.12,188445637.8,1309979867,13450777631,2.32E+11,8.20E+12,8.04E+14,3.65E+17,1.92E+21,7.38E+26,1.51E+36,6.36E+54,4.87E+110
236,37,40.87754371,45.37773573,50.6304484,56.79881402,64.08935033,72.76567309,83.16725322,95.73534628,111.0492412,129.8775417,153.2516394,182.5724124,219.7674237,267.5261158,329.6575629,411.6443743,521.5168183,671.2609683,879.1381465,1173.598667,1600.061131,2232.995787,3198.145629,4714.816907,7179.465358,11337.95637,18657.4524,32172.01715,58520.66218,113193.283,235081.9651,530452.316,1319629.975,3686161.472,11832233.72,44962998.71,210301649.2,1275162531,10758584659,1.39E+11,3.20E+12,1.62E+14,2.51E+16,2.11E+19,2.63E+23,3.69E+29,6.53E+39,2.08E+60,6.83E+121
237,35,38.91928711,43.5002069,48.88687952,55.26181782,62.85805192,71.9757011,83.00486007,96.45755505,113.0128871,133.5815997,159.3996534,192.1657595,234.2465785,288.9878304,361.1941673,457.883165,589.4938247,771.8655932,1029.555292,1401.538177,1951.278764,2785.060002,4086.450939,6183.490484,9684.924067,15768.82997,26824.59136,47960.59348,90768.17823,183390.049,399653.8982,951316.8759,2512186.503,7504203.362,25988089.61,107697704.7,556641022,3791806592,36702818316,5.61E+11,1.58E+13,1.02E+15,2.19E+17,2.83E+20,6.43E+24,2.22E+31,1.76E+42,1.12E+64,2.95E+129
238,45,50.48732767,56.94832367,64.60401812,73.73652381,84.70898936,97.99310749,114.2074485,134.1714908,158.982701,190.1279197,229.6465342,280.3730307,346.3031992,433.1563261,549.253835,706.9191354,924.7544854,1231.427964,1672.1262,2319.841494,3295.686646,4806.6145,7217.882594,11197.58238,18017.06053,30204.62514,53042.29874,98193.65229,193078.3324,406915.8514,929299.9413,2330794.252,6527296.143,20836478.24,77830780.76,351834318.4,2011441137,15422499992,1.72E+11,3.11E+12,1.08E+14,9.07E+15,2.73E+18,5.52E+21,2.37E+26,2.12E+33,8.30E+44,1.29E+68,5.03E+137
239,35,39.05562964,43.80437795,49.39834463,56.03035551,63.94687234,73.46565129,85.00014865,99.09362416,116.467354,138.0896399,165.275895,199.8358537,244.2933668,302.2198786,378.7491623,481.3866515,621.3075295,815.4838947,1090.252362,1487.449995,2075.260327,2967.965949,4363.116133,6614.017895,10376.8241,16922.33569,28829.93216,51618.24896,97818.51974,197876.9107,431719.6159,1028755.219,2719468.333,8131394.432,28187392.74,116925777.2,604951093.2,4125438946,39982210880,6.12E+11,1.72E+13,1.12E+15,2.41E+17,3.12E+20,7.15E+24,2.49E+31,2.01E+42,1.33E+64,3.94E+129
240,36,39.93992264,44.53597567,49.9296586,56.29986752,63.87462814,72.94710858,83.89770052,97.22480386,113.5882481,133.8712993,159.270382,191.4267358,232.6225272,286.0776901,356.4070233,450.337183,577.8539166,754.0775102,1002.400649,1359.872227,1886.690946,2683.453211,3923.529624,5916.05994,9233.467595,14981.12741,25396.11111,45250.915,85351.85914,171881.5383,373388.362,886111.4871,2333360.263,6951888.127,24019773.17,99348059.35,512734591,3489735447,33776785569,5.17E+11,1.46E+13,9.48E+14,2.05E+17,2.67E+20,6.19E+24,2.20E+31,1.84E+42,1.31E+64,4.92E+129
241,44,49.20957254,55.3331186,62.57656353,71.20241021,81.54813087,94.05149303,109.2858093,128.0095596,151.2370915,180.3406497,217.199639,264.4221773,325.6791005,406.2159198,513.6516452,659.2492901,859.9786315,1141.940555,1546.190157,2138.900759,3029.615751,4405.055279,6593.894411,10195.59911,16347.41452,27303.40813,47755.5079,88022.83351,172257.376,361131.0996,819916.9468,2042927.983,5678449.051,17971881.86,66467512.13,297002693.2,1674886694,12633863024,1.38E+11,2.44E+12,8.18E+13,6.64E+15,1.90E+18,3.59E+21,1.40E+26,1.08E+33,3.28E+44,3.08E+67,2.62E+136
242,28,30.82577687,34.10063992,37.91829744,42.39661154,47.68502735,53.97466849,61.51219832,70.61906091,81.71850205,95.3739875,112.3445494,133.6656461,160.7690812,195.663726,241.2126023,301.5656349,382.8491304,494.2881568,650.0766413,872.5729767,1197.912716,1686.166574,2440.338008,3643.197174,5631.594567,9053.141014,15213.13016,26885.9338,50333.18767,100685.4036,217475.3838,513738.0375,1348410.162,4010728.92,13861178.71,57478379.96,298247691.9,2048021386,20087743820,3.13E+11,9.06E+12,6.12E+14,1.39E+17,1.95E+20,5.03E+24,2.11E+31,2.35E+42,3.01E+64,6.62E+130
243,20,21.64184271,23.50245532,25.62046608,28.04298844,30.82785698,34.04655367,37.78807003,42.16405005,47.31570397,53.42319591,60.71852744,69.50342009,80.17443821,93.25874168,109.4656724,129.7622952,155.4857869,188.5135273,231.5253083,288.4156898,364.9566567,469.8878551,616.7569397,827.1146561,1136.235851,1603.718216,2333.872468,3516.631956,5513.579066,9048.664071,15657.1011,28816.55098,57030.16712,123029.5639,294335.4998,798415.6151,2527870.875,9709610.312,47692882.65,322513122.6,3340096639,62158711596,2.67E+12,4.03E+14,4.54E+17,1.72E+22,7.38E+29,1.37E+45,8.84E+90
244,39,43.08199578,47.81575254,53.3364827,59.81385423,67.46243131,76.55579778,87.44585308,100.5894536,116.5856088,136.2280315,160.5803236,191.0850024,229.7238817,279.2576447,343.589646,428.3281923,541.6722561,695.8355322,909.3873251,1211.194026,1647.231051,2292.695458,3274.224726,4812.069845,7303.212883,11492.14339,18838.35227,32349.05609,58578.74152,112755.3591,232937.703,522593.9548,1291905.826,3583756.329,11415431.31,43008613.07,199226899.9,1194802369,9953596094,1.27E+11,2.87E+12,1.42E+14,2.14E+16,1.74E+19,2.06E+23,2.69E+29,4.23E+39,1.06E+60,1.72E+121
245,57,65.84757343,76.60324785,89.78183271,106.0648244,126.3635639,151.9099294,184.3882072,226.1294071,280.4016556,351.8507467,447.1792734,576.211593,753.5946297,1001.567858,1354.570438,1867.079266,2627.272958,3781.488397,5579.262788,8458.903444,13215.64307,21344.53082,35768.56625,62455.47892,114189.2167,219862.8526,448817.7,979105.1953,2304289.631,5917273.527,16809286.93,53717045.11,197159694.5,852957746.1,4494726729,30094271816,2.71E+11,3.52E+12,7.30E+13,2.79E+15,2.40E+17,6.30E+19,8.17E+22,1.16E+27,7.57E+32,4.01E+41,1.41E+56,1.74E+85,3.40E+172
246,37,41.13045088,45.95427969,51.62166112,58.32254772,66.29916122,75.86304005,87.41854558,101.4956294,118.7960416,140.2593002,167.1581105,201.2383216,244.9272843,301.6490215,376.3091715,476.0549617,611.4899216,798.6572015,1062.353229,1441.803961,2000.655699,2845.088272,4157.734713,6263.50024,9762.384224,15809.39376,26733.58082,47482.82039,89206.09292,178764.0882,386020.9113,909461.8802,2373938.809,6998434.774,23874602.33,97240867.9,492593708.7,3277348172,30847649280,4.56E+11,1.23E+13,7.57E+14,1.52E+17,1.79E+20,3.59E+24,1.03E+31,5.96E+41,2.03E+63,8.13E+127
247,32,35.40102269,39.35413463,43.97567503,49.41208027,55.84913893,63.52455857,72.74520318,83.91099185,97.54841222,114.3580881,135.2831698,161.6090185,195.1106503,238.2742619,294.6356971,369.3069948,469.8115879,607.4371093,799.4767736,1073.035301,1471.666337,2067.289942,2982.283136,4431.88517,6808.798727,10859.33139,18067.93695,31542.39588,58176.33673,114299.7013,241616.0434,556270.5409,1416020.551,4061206.655,13440079.15,52920989.17,258076676.5,1644310208,14722954573,2.05E+11,5.16E+12,2.92E+14,5.25E+16,5.37E+19,8.87E+23,1.90E+30,6.82E+40,8.98E+61,2.13E+125
